nominal_verb_ratio	msttr	noun_ttr	verb_ttr	personal_pronoun_ratio	function_word_ratio	of_ratio	that_ratio	past_tense_ratio	present_tense_ratio	passive_ratio	active_ratio	adjective_adverb_ratio	avg_wordlen	avg_sentlen	num_sents	avg_ndd	std_ndd	avg_mdd	std_mdd	compression_ratio	sentiment	sentiment_mean	sentiment_std	sentiment_abs	feuilleton_id	article_id	label
2.47008547008547	0.795	0.7486910994764397	0.7692307692307693	0.07345225603357818	0.1888772298006296	0.011542497376705142	0.0031479538300104933	0.5641025641025641	0.19658119658119658	0.9090909090909091	0.09090909090909091	0.18487394957983194	5.050420168067227	19.448979591836736	49	1.1986415732036513	0.4699973615509111	2.1439416501159894	0.910817553783903	2.418705818379554	[0.0, 0.0, 0.0, 0.9999829530715942, 0.999983549118042, 0.0, 0.9999830722808838, -0.886310875415802, 0.0, 0.9995502829551697, 0.0, -0.9999891519546509, -0.9998970031738281, 0.0, 0.9999830722808838, 0.999983549118042, 0.9999825954437256, -0.9999878406524658, 0.9999827146530151, -0.9999852180480957, 0.9999831914901733, 0.9999821186065674, -0.9999840259552002, -0.9999892711639404, 0.0, -0.9999890327453613, 0.9999756813049316, 0.9999834299087524, 0.0, 0.9999663829803467, -0.9999667406082153, 0.9999817609786987, -0.9999483823776245, -0.9999843835830688, -0.9999867677688599, 0.999983549118042, 0.9994250535964966, 0.9999780654907227, -0.9999880790710449, -0.999972939491272, -0.9999849796295166, 0.9999822378158569, 0.9999734163284302, -0.7489506006240845, 0.9999825954437256, 0.9999834299087524, 0.9999827146530151, -0.9990431666374207, -0.9999831914901733]	0.08907456665622945	0.8915962180052922	0.8088272870803366	thi_julie-lespinasse	thi_000933	fiction
2.883248730964467	0.7914285714285715	0.7186761229314421	0.7969543147208121	0.05405405405405406	0.21034077555816685	0.022326674500587545	0.002937720329024677	0.6852791878172588	0.12690355329949238	0.9459459459459459	0.05405405405405406	0.12583668005354753	5.099732262382865	19.123595505617978	89	1.1484421413207193	0.4390052142831547	2.310923661530665	0.8942641375448281	2.240406320541761	[0.0, 0.9999821186065674, -0.9763093590736389, 0.9999830722808838, 0.9999809265136719, 0.9992152452468872, 0.9999830722808838, -0.9999862909317017, -0.9999884366989136, -0.9999747276306152, -0.9999880790710449, -0.9999501705169678, -0.9999896287918091, -0.9999274015426636, -0.99998939037323, -0.9999891519546509, -0.9997746348381042, -0.9999758005142212, -0.9999890327453613, -0.9999814033508301, 0.0, -0.9999891519546509, -0.9999884366989136, -0.9999881982803345, 0.9995588660240173, -0.9999837875366211, -0.9999892711639404, 0.9999651908874512, -0.9999885559082031, -0.9999864101409912, 0.0, -0.9999765157699585, -0.9997977614402771, -0.9999346733093262, 0.0, 0.0, 0.9999794960021973, -0.9999895095825195, -0.9999890327453613, 0.5935381054878235, 0.0, -0.999988317489624, -0.9999723434448242, -0.999985933303833, 0.0, -0.9999865293502808, -0.9999861717224121, 0.9999785423278809, 0.9999241828918457, 0.0, 0.0, 0.0, 0.0, 0.9995001554489136, 0.0, 0.0, 0.9965811371803284, -0.9999864101409912, 0.9999804496765137, 0.9995245933532715, -0.9999886751174927, -0.9999890327453613, -0.9999874830245972, -0.99998939037323, -0.9999865293502808, 0.0, 0.0, -0.9993141889572144, 0.0, -0.9999880790710449, 0.9999752044677734, 0.9999821186065674, -0.999988317489624, 0.9998346567153931, -0.9999872446060181, -0.9999895095825195, -0.9993659853935242, -0.9999744892120361, -0.999976396560669, 0.0, 0.9999681711196899, 0.0, 0.9999827146530151, -0.9999896287918091, -0.9999895095825195, -0.999988317489624, 0.0, -0.9999872446060181, -0.999984860420227]	-0.3414198582092028	0.8136040234115685	0.7815865552827214	thi_cid-rodrigo	thi_000934_a	fiction
3.2857142857142856	0.8620689655172413	0.9333333333333333	0.8571428571428571	0.02857142857142857	0.12857142857142856	0.014285714285714285	0.0	0.7142857142857143		0.3333333333333333	0.6666666666666666	0.15517241379310345	5.051724137931035	23.333333333333332	3	1.7327909813818823	0.5045804489942884	2.0198412698412698	0.7297488497585042	1.4172932330827068	[0.0, -0.9999892711639404, 0.0]	-0.3333297570546468	0.4713994631692104	0.3333297570546468		thi_000934_b	non-fiction
2.88	0.8000000000000002	0.8969072164948454	0.86	0.027906976744186046	0.22325581395348837	0.020930232558139535	0.0069767441860465115	0.48	0.18	0.8780487804878049	0.12195121951219512	0.15691489361702127	5.308510638297872	33.07692307692308	13	1.362630522808546	0.6203833806471045	2.2091416680496647	0.9893258788210698	2.0413290113452187	[0.0, 0.0, 0.0, 0.0, 0.9999651908874512, 0.0, 0.0, 0.0, -0.9999881982803345, -0.9999877214431763, 0.9999794960021973, -0.9999634027481079, 0.0]	-0.07692266427553617	0.6153701681698345	0.384606462258559	thi_lord-ambersts_a	thi_000942	fiction
2.4375	0.7916666666666666	0.8164556962025317	0.8333333333333334	0.02888583218707015	0.22420907840440166	0.024759284731774415	0.002751031636863824	0.6041666666666666	0.15625	0.9014084507042254	0.09859154929577464	0.1650943396226415	5.066037735849057	27.96153846153846	26	1.2306634481774954	0.5237234771065802	2.2241240988128004	0.9188375736391544	2.2694444444444444	[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.9999622106552124, 0.8240509629249573, 0.999982476234436, 0.0, 0.0, 0.0, -0.9999840259552002, -0.9999887943267822, 0.0, -0.9999886751174927, -0.9999734163284302, 0.0, -0.999984622001648, 0.0, 0.0, 0.0]	-0.16060955020097586	0.5191749118299106	0.30091981475169843	thi_lord-ambersts_b	thi_000951	fiction
1.9	0.9	0.9230769230769231	1.0	0.01818181818181818	0.16363636363636364	0.01818181818181818	0.0	0.7		0.875	0.125	0.16	5.08	18.333333333333332	3	1.1172917716167048	0.33304461108748806	2.2158730158730156	0.3710077659681361	1.3403361344537814	[0.0, 0.9999771118164062, 0.0]	0.33332570393880206	0.4713937311978129	0.33332570393880206	thi_lord-ambersts_b	thi_000952	fiction
2.75	0.775	0.9354838709677419	0.90625	0.05102040816326531	0.22108843537414966	0.027210884353741496	0.006802721088435374	0.59375	0.125	0.9230769230769231	0.07692307692307693	0.13821138211382114	4.869918699186992	32.666666666666664	9	1.4308983931131898	0.5315642597079828	2.8519312169312165	0.9170614036670599	1.9153374233128835	[-0.9998314380645752, 0.0, 0.0, 0.0, -0.9999868869781494, -0.9999788999557495, 0.0, 0.9999831914901733, -0.9999873638153076]	-0.3333112663692898	0.6666389983826914	0.5555297533671061	thi_lord-ambersts_b	thi_000953	fiction
4.0	0.9310344827586207	1.0	1.0	0.0	0.3125	0.0	0.0	0.3333333333333333		1.0	0.0	0.034482758620689655	5.413793103448276	16.0	2	1.3090377573888803	0.25393115721558557	1.8888888888888888	0.11111111111111116	1.1420118343195267	[0.0, 0.0]	0.0	0.0	0.0	thi_lord-ambersts_b	thi_000954	fiction
1.9285714285714286	0.8918918918918919	0.9473684210526315	1.0	0.03409090909090909	0.18181818181818182	0.0	0.011363636363636364	0.35714285714285715	0.2857142857142857	0.7777777777777778	0.2222222222222222	0.12162162162162163	5.418918918918919	22.0	4	1.4077180286295414	0.5411419396945134	1.961904761904762	1.1414475433987608	1.498542274052478	[0.0, -0.9999842643737793, 0.0, 0.0]	-0.24999606609344482	0.4330058881661935	0.24999606609344482		thi_000956	non-fiction
1.7272727272727273	0.85	1.0	1.0	0.05970149253731343	0.2537313432835821	0.014925373134328358	0.0	0.36363636363636365	0.09090909090909091	1.0	0.0	0.11666666666666667	4.6	22.333333333333332	3	1.4963641528193483	0.6553247499658247	1.9573144573144574	1.071949278902628	1.3735408560311284	[0.0, 0.9995624423027039, 0.9999508857727051]	0.666504442691803	0.4712898377983662	0.666504442691803	thi_lucian-bonaparte	thi_000967	fiction
1.4	1.0	1.0	1.0	0.04	0.04	0.0	0.0	0.2	0.6	0.6	0.4	0.21052631578947367	4.7894736842105265	8.333333333333334	3	0.7684353867745413	0.6586809688656046	1.476923076923077	1.333412226462797	1.0521739130434782	[0.999983549118042, 0.0, 0.0]	0.333327849706014	0.4713967657709057	0.333327849706014	thi_lucian-bonaparte	thi_000968	fiction
3.6315789473684212	0.82	0.95	1.0	0.05829596412556054	0.19730941704035873	0.03139013452914798	0.0	0.3684210526315789	0.3684210526315789	0.9	0.1	0.20833333333333334	4.510416666666667	20.272727272727273	11	1.3214561344083826	0.5703002148222767	2.246972544998861	0.7356710690487287	1.8073248407643312	[0.9999129772186279, 0.0, -0.6367095112800598, 0.0, 0.0, 0.9999819993972778, -0.9996225833892822, -0.9999878406524658, -0.9999889135360718, -0.9999887943267822, 0.9999516010284424]	-0.14876827868548306	0.8068353761206922	0.6941949291662737	thi_lucian-bonaparte	thi_000969_a	fiction
1.8053691275167785	0.74	0.7558139534883721	0.6778523489932886	0.11082251082251082	0.18528138528138527	0.004329004329004329	0.009523809523809525	0.6308724832214765	0.12751677852348994	0.96	0.04	0.20925553319919518	4.585513078470825	25.108695652173914	46	1.2016080769844888	0.44352258985122955	2.4907952144388084	0.8544468804325349	2.4523922311700614	[0.0, 0.0, 0.9999810457229614, 0.9999715089797974, 0.9999810457229614, 0.9999217987060547, 0.9999268054962158, 0.999981164932251, 0.9995423555374146, 0.999983549118042, 0.9999626874923706, 0.9999823570251465, 0.9999823570251465, -0.9891526699066162, -0.9999878406524658, 0.9999829530715942, 0.0, 0.9999819993972778, 0.0, -0.9650912880897522, 0.0, 0.0, 0.9994478821754456, -0.9999877214431763, 0.9999521970748901, -0.9999723434448242, 0.0, 0.9999819993972778, 0.999983549118042, 0.0, 0.0, 0.0, -0.9999885559082031, -0.9998772144317627, -0.9258900284767151, -0.9062379598617554, -0.9998912811279297, 0.9999555349349976, 0.9999823570251465, 0.9999828338623047, -0.9999876022338867, -0.99998939037323, -0.9999812841415405, -0.9999709129333496, -0.9999865293502808, -0.999683141708374]	0.09158243951590164	0.8747433196215897	0.777916168389113	thi_goethes-danselærer_a	thi_000969_b	fiction
1.4913294797687862	0.76	0.7704918032786885	0.6705202312138728	0.12792642140468227	0.17809364548494983	0.011705685618729096	0.005016722408026756	0.5317919075144508	0.20809248554913296	0.9793103448275862	0.020689655172413793	0.17566241413150147	4.5004906771344455	21.745454545454546	55	1.291829401512579	0.42501069552220966	2.2227668477008042	0.9447534726152761	2.3450232078390925	[0.0, 0.0, 0.0, -0.99996018409729, -0.9999006986618042, -0.9744020700454712, 0.0, -0.999982476234436, 0.9999772310256958, -0.999985933303833, -0.9999891519546509, 0.9999691247940063, 0.0, -0.9974600672721863, 0.0, 0.9999815225601196, 0.0, 0.9999815225601196, 0.9999833106994629, -0.9991587400436401, 0.9999639987945557, -0.999563992023468, -0.99998939037323, -0.999981164932251, -0.9999881982803345, -0.9996480941772461, -0.9999895095825195, -0.9999895095825195, 0.5047916769981384, 0.0, -0.9999891519546509, -0.999987006187439, -0.9999874830245972, 0.9564275741577148, -0.9999756813049316, 0.0, 0.9999829530715942, 0.0, -0.9999866485595703, 0.0, 0.0, 0.9997641444206238, -0.9999896287918091, 0.0, 0.9999583959579468, -0.999975323677063, 0.999983549118042, 0.9999819993972778, 0.9999802112579346, -0.9917205572128296, -0.9999891519546509, -0.9999836683273315, 0.9997522234916687, -0.9999765157699585, 0.9999825954437256]	-0.19092887206511064	0.8430132581423432	0.7531274914741516	thi_goethes-danselærer_b	thi_000984	fiction
1.0714285714285714	0.6666666666666666	1.0	1.0	0.19444444444444445	0.21296296296296297	0.0	0.0	0.5	0.14285714285714285	1.0	0.0	0.17204301075268819	4.344086021505376	18.0	6	1.056568781375726	0.35575029360913224	2.466579131652661	0.2938405333232765	1.6521739130434783	[-0.9999889135360718, -0.9974963068962097, 0.0, -0.9999767541885376, -0.9999878406524658, 0.999983549118042]	-0.49957771102587384	0.763479497893303	0.8329055607318878	thi_goethes-danselærer_b	thi_000985	fiction
5.25	0.7796610169491526	0.8	0.75	0.06944444444444445	0.2222222222222222	0.0	0.013888888888888888	0.25	0.5	1.0	0.0	0.1864406779661017	4.389830508474576	24.0	3	1.5062055006805835	0.38112842783041534	2.3989832970225127	0.3750925134991768	1.502183406113537	[-0.999967098236084, -0.9999812841415405, -0.99576735496521]	-0.9985719124476115	0.0019831300703768294	0.9985719124476115	thi_goethes-danselærer_b	thi_000986	fiction
1.5	0.75	0.8780487804878049	0.9375	0.11842105263157894	0.18421052631578946	0.0043859649122807015	0.0	0.53125	0.1875	1.0	0.0	0.1368421052631579	4.2368421052631575	16.285714285714285	14	1.0880963493198763	0.3376951677596114	2.0672892467010113	0.6853463828669748	1.91858407079646	[0.0, -0.99998939037323, 0.0, -0.9999879598617554, 0.0, -0.9998316764831543, 0.0, -0.9999759197235107, -0.9999148845672607, 0.9999822378158569, -0.99998939037323, -0.9999896287918091, -0.9978076815605164, 0.0]	-0.4998217352799007	0.6266371497067436	0.642676340682166	thi_goethes-danselærer_b	thi_000987	fiction
2.5	1.0	1.0	1.0	0.05263157894736842	0.21052631578947367	0.05263157894736842	0.0	0.5		1.0	0.0	0.2222222222222222	3.888888888888889	19.0	1	0.8534898306351248	0.0	2.5555555555555554	0.0	0.883495145631068	[-0.9999773502349854]				thi_goethes-danselærer_b	thi_000988	fiction
2.838709677419355	0.825	0.9298245614035088	0.9354838709677419	0.027559055118110236	0.17716535433070865	0.015748031496062992	0.003937007874015748	0.2903225806451613	0.3870967741935484	0.9090909090909091	0.09090909090909091	0.228310502283105	5.342465753424658	36.285714285714285	7	1.241910288382648	0.5557886450863924	3.651745899028508	1.956738078784805	1.9373368146214098	[0.0, 0.9999833106994629, 0.9999834299087524, -0.9997490048408508, 0.9999713897705078, 0.9999102354049683, -0.9999874830245972]	0.28573026827403475	0.8805580435502404	0.8570835505213056	thi_romerske-fruentimmer	thi_000989	fiction
3.6153846153846154	0.79	0.8888888888888888	0.9615384615384616	0.033582089552238806	0.20522388059701493	0.029850746268656716	0.0037313432835820895	0.15384615384615385	0.6538461538461539	0.8421052631578947	0.15789473684210525	0.19313304721030042	5.296137339055794	33.5	8	1.4884743490877543	0.7707212588191793	2.58312074829932	1.1484196997433382	1.9503722084367245	[-0.9999810457229614, 0.9933496117591858, 0.999942421913147, 0.0, -0.9999896287918091, -0.9999649524688721, 0.0, -0.9999855756759644]	-0.25082864612340927	0.8278851541591734	0.7491516545414925	thi_fobryderen	thi_000990	fiction
2.3839285714285716	0.7726666666666667	0.7287234042553191	0.7857142857142857	0.0656392694063927	0.20205479452054795	0.012557077625570776	0.003995433789954338	0.6116071428571429	0.14732142857142858	0.9488636363636364	0.05113636363636364	0.1719662556781311	4.926670992861778	28.721311475409838	61	1.3037091929978624	0.45106155470414483	2.525070550942431	0.9329578253791714	2.467041800643087	[-0.9994046688079834, 0.0, -0.9999885559082031, -0.9999861717224121, -0.9999896287918091, -0.9999895095825195, -0.9999896287918091, -0.9999892711639404, 0.0, -0.9999877214431763, -0.9999897480010986, -0.9999842643737793, -0.9999891519546509, 0.0, -0.9999890327453613, -0.997584342956543, 0.0, -0.9998866319656372, -0.9999886751174927, -0.999988317489624, -0.9999873638153076, -0.9874923229217529, -0.999981164932251, 0.0, -0.9999879598617554, -0.9999897480010986, -0.9999872446060181, -0.9999896287918091, -0.9999895095825195, -0.9999839067459106, -0.9999896287918091, -0.9999889135360718, -0.999987006187439, -0.9999755620956421, -0.9999889135360718, 0.0, -0.9999892711639404, -0.9999620914459229, 0.0, -0.9999886751174927, -0.9999892711639404, -0.9999887943267822, 0.9999579191207886, -0.8423373103141785, -0.9999853372573853, -0.9999889135360718, 0.0, 0.9681074023246765, 0.7130814790725708, -0.9999891519546509, 0.994022786617279, 0.9999722242355347, -0.9999836683273315, -0.9999713897705078, 0.0, -0.999988317489624, -0.9999892711639404, -0.9999868869781494, -0.9999890327453613, -0.9997654557228088, -0.9999897480010986]	-0.6909964749070464	0.6003344517661627	0.8442798129847793	thi_fobryderen	thi_000991	fiction
2.3333333333333335	0.77	1.0	1.0	0.06474820143884892	0.2014388489208633	0.014388489208633094	0.0	0.3888888888888889	0.4444444444444444	0.8	0.2	0.1721311475409836	4.852459016393443	46.333333333333336	3	1.3326814390402906	0.2239860132129125	3.4389129389129387	0.6077961171456845	1.73963133640553	[-0.9997699856758118, -0.9999574422836304, -0.8293580412864685]	-0.9430284897486368	0.08037718136049896	0.9430284897486368	thi_fobryderen	thi_000992	fiction
4.4	0.9183673469387755	1.0	1.0	0.017241379310344827	0.1724137931034483	0.0	0.0	0.6	0.2	1.0	0.0	0.24489795918367346	6.040816326530612	58.0	1	0.8972045086489927	0.0	4.117647058823529	0.0	1.437984496124031	[-0.9999896287918091]					thi_001010	non-fiction
2.0	0.82	0.9534883720930233	0.9375	0.06074766355140187	0.14953271028037382	0.004672897196261682	0.0	0.5	0.21875	0.8888888888888888	0.1111111111111111	0.17032967032967034	5.3076923076923075	23.77777777777778	9	1.623821186878381	0.49704564619988256	2.307022607022607	0.5606250840263709	1.8863287250384024	[0.0, 0.99997878074646, -0.9999808073043823, -0.9999895095825195, -0.9999892711639404, -0.9999886751174927, -0.999988317489624, 0.0, -0.9999887943267822]	-0.5555496215820312	0.6849241543198644	0.777767128414578		thi_001011	non-fiction
2.142857142857143	0.7093023255813954	0.8636363636363636	0.7857142857142857	0.02	0.23	0.03	0.02	0.5	0.07142857142857142	0.9166666666666666	0.08333333333333333	0.12790697674418605	5.767441860465116	20.0	5	1.2351336184237272	0.16521081195766205	1.940390977443609	0.2400238290693548	1.732394366197183	[0.0, -0.9999874830245972, -0.9999877214431763, -0.9999374151229858, -0.8837267160415649]	-0.7767278671264648	0.3909647693072345	0.7767278671264648		thi_001012	non-fiction
1.0	0.95	1.0	1.0	0.04	0.2	0.0	0.0	0.4	0.2	1.0	0.0	0.1	5.25	25.0	1	0.9485599924429406	0.0	3.0	0.0	1.0384615384615385	[0.0]					thi_001013	non-fiction
2.4523809523809526	0.7677777777777778	0.8502202643171806	0.7619047619047619	0.08198284080076262	0.22688274547187798	0.01811248808388942	0.0038131553860819827	0.7301587301587301	0.10317460317460317	0.9603960396039604	0.039603960396039604	0.14967462039045554	5.059652928416486	29.13888888888889	36	1.294731656460543	0.6087269634636059	2.6012963651692345	0.8757580643625611	2.3368878357030014	[0.0, 0.9999207258224487, -0.9999853372573853, 0.9999815225601196, -0.9999836683273315, 0.0, 0.9997982382774353, 0.9999837875366211, -0.9999860525131226, -0.9999855756759644, -0.9999526739120483, -0.9999886751174927, -0.99996018409729, -0.9999759197235107, 0.0, 0.9965439438819885, -0.9999856948852539, 0.999964714050293, 0.9999806880950928, 0.0, 0.9999371767044067, -0.9999887943267822, -0.9999881982803345, -0.999836802482605, -0.9999876022338867, 0.0, -0.9999877214431763, -0.9999873638153076, -0.8334716558456421, 0.968508243560791, 0.999981164932251, 0.9999786615371704, 0.0, -0.999982476234436, -0.9999891519546509, -0.9999892711639404]	-0.2185676097869873	0.8804060619761983	0.8277108801735772	thi_greve-bonneval	thi_001014_a	fiction
2.6363636363636362	0.792	0.8285714285714286	0.8831168831168831	0.06655574043261231	0.19966722129783693	0.013311148086522463	0.0033277870216306157	0.7272727272727273	0.1038961038961039	0.8947368421052632	0.10526315789473684	0.14095238095238094	5.285714285714286	23.115384615384617	26	1.3962780511312614	0.44028193982174146	2.3565651141875645	0.5652499837425393	2.1918495297805642	[0.0, 0.0, 0.999983549118042, 0.9999476671218872, 0.9999825954437256, -0.9974155426025391, 0.0, 0.0, -0.9999498128890991, 0.9999827146530151, 0.9999829530715942, 0.0, 0.0, -0.9983231425285339, -0.9999890327453613, -0.99998939037323, -0.9999861717224121, 0.0, -0.999988317489624, -0.99998939037323, -0.99998939037323, -0.99998939037323, -0.9999877214431763, -0.9999878406524658, -0.9999880790710449, -0.9999895095825195]	-0.3459878174158243	0.7814802794793217	0.73059393121646	thi_fersen	thi_001014_b	fiction
3.130434782608696	0.84	0.8571428571428571	1.0	0.0330188679245283	0.18867924528301888	0.009433962264150943	0.0047169811320754715	0.6086956521739131	0.17391304347826086	0.9333333333333333	0.06666666666666667	0.15508021390374332	5.0	42.4	5	1.4754640223593825	0.5017864011410442	2.845375775427322	1.0032851023208784	1.7894736842105263	[-0.9999896287918091, 0.0, -0.9999854564666748, -0.9999896287918091, 0.0]	-0.5999929428100585	0.4898921863875465	0.5999929428100585		thi_001026	non-fiction
2.6619718309859155	0.752	0.924812030075188	0.8309859154929577	0.06774193548387097	0.22096774193548388	0.014516129032258065	0.0032258064516129032	0.676056338028169	0.11267605633802817	0.9090909090909091	0.09090909090909091	0.12683823529411764	5.005514705882353	21.379310344827587	29	1.1892771897548555	0.40631396239416145	2.4028449195399553	0.6950043235013692	2.162398500936914	[0.0, 0.0, 0.0, 0.9999783039093018, -0.9999822378158569, -0.9986202716827393, 0.0, 0.0, 0.0, -0.9999853372573853, 0.0, 0.9995735287666321, -0.9996160268783569, 0.0, -0.9999855756759644, 0.0, 0.9999393224716187, -0.9995860457420349, -0.9999837875366211, 0.9999806880950928, -0.99997878074646, 0.0, 0.0, -0.9999558925628662, 0.0, -0.9999630451202393, -0.8726357221603394, 0.0, -0.9999797344207764]	-0.2714069177364481	0.685301920377353	0.5472325620980099		thi_001073	fiction
2.372549019607843	0.7585714285714283	0.8291139240506329	0.7941176470588235	0.04856512141280353	0.23399558498896247	0.024282560706401765	0.012141280353200883	0.49019607843137253	0.08823529411764706	0.9615384615384616	0.038461538461538464	0.16903225806451613	4.8425806451612905	39.391304347826086	23	1.3715102578222862	0.6991996014085518	3.000659033931966	0.9280164139777609	2.3755479785679494	[0.999972939491272, 0.0, -0.9825870394706726, -0.9996919631958008, -0.99998939037323, -0.9999874830245972, -0.9999837875366211, -0.9996583461761475, -0.9999889135360718, -0.9999871253967285, -0.99998939037323, -0.9999897480010986, -0.9999891519546509, 0.8595109581947327, -0.9999877214431763, 0.0, -0.9999895095825195, 0.0, -0.9999843835830688, -0.9999881982803345, 0.98467618227005, -0.9999634027481079, 0.9999836683273315]	-0.5277222524518552	0.7594845557941745	0.8619956218678019	thi_trinity	thi_001081	fiction
3.4545454545454546	0.7575757575757576	0.8928571428571429	0.9090909090909091	0.0603448275862069	0.25862068965517243	0.008620689655172414	0.008620689655172414	0.6363636363636364	0.36363636363636365	0.8571428571428571	0.14285714285714285	0.1111111111111111	4.848484848484849	116.0	1	1.3503754071489764	0.0	3.6464646464646466	0.0	1.6775067750677506	[-0.9999837875366211]				thi_trinity	thi_001082	fiction
6.111111111111111	0.82	0.9696969696969697	1.0	0.007407407407407408	0.17037037037037037	0.0	0.014814814814814815		0.6666666666666666	1.0	0.0	0.23275862068965517	5.120689655172414	19.285714285714285	7	1.40606722598654	0.3972719316679118	1.961328853474716	1.1348956266625272	1.6132478632478633	[0.9999668598175049, 0.0, 0.0, 0.9999829530715942, 0.9999561309814453, -0.9999896287918091, -0.9999895095825195]	0.1428466864994594	0.832975212897684	0.7142692974635533	thi_opholdssteder_essay	thi_001091	non-fiction
3.9285714285714284	0.73	0.9142857142857143	0.7142857142857143	0.024096385542168676	0.25903614457831325	0.018072289156626505	0.0	0.2857142857142857	0.35714285714285715	0.7272727272727273	0.2727272727272727	0.19858156028368795	4.773049645390071	33.2	5	1.2631005928021763	0.4692293509062449	2.735707740535327	0.6353972369616069	1.7880658436213992	[0.0, -0.9999885559082031, 0.9999823570251465, 0.9999830722808838, 0.9999561309814453]	0.39998660087585447	0.799984228674983	0.7999820232391357	thi_opholdssteder_essay	thi_001092	non-fiction
2.7674418604651163	0.7799999999999999	0.9090909090909091	0.9302325581395349	0.0521978021978022	0.23901098901098902	0.013736263736263736	0.016483516483516484	0.27906976744186046	0.2558139534883721	0.8888888888888888	0.1111111111111111	0.18125	5.284375	36.4	10	1.3089355942248735	0.4956087468856982	2.9678725557007506	1.5575001732105598	1.9786641929499071	[-0.9999675750732422, 0.9999788999557495, 0.0, -0.9999853372573853, -0.9999867677688599, -0.9999744892120361, -0.9999892711639404, -0.9999619722366333, 0.0, 0.0]	-0.49998865127563474	0.6708056436398031	0.6999844312667847	essay	thi_001093	fiction
4.5	0.95	1.0	1.0	0.04	0.12	0.04	0.0	0.5		1.0	0.0	0.15	4.95	25.0	1	1.4978661367769954	0.0	3.0	0.0	1.024	[0.9999816417694092]					thi_001094	non-fiction
3.6666666666666665	0.9642857142857143	1.0	1.0	0.11764705882352941	0.14705882352941177	0.0	0.0	0.6666666666666666	0.3333333333333333	1.0	0.0	0.21428571428571427	4.964285714285714	34.0	1	1.8188659714734976	0.0	2.7142857142857144	0.0	1.117283950617284	[0.9999825954437256]					thi_001095	non-fiction
6.2	0.8253968253968254	1.0	1.0	0.0	0.19230769230769232	0.02564102564102564	0.0	0.6		1.0	0.0	0.047619047619047616	5.126984126984127	19.5	4	1.353699648849922	0.5456736256887837	2.08479020979021	1.2740626759444875	1.4066666666666667	[-0.9451289176940918, 0.0, -0.9999865293502808, 0.0]	-0.48627886176109314	0.48666549198627385	0.48627886176109314	thi_the-war_a	thi_001104	fiction
2.8636363636363638	0.82	0.9069767441860465	0.9545454545454546	0.034482758620689655	0.18226600985221675	0.019704433497536946	0.0049261083743842365	0.6818181818181818	0.13636363636363635	0.8666666666666667	0.13333333333333333	0.20454545454545456	5.073863636363637	22.555555555555557	9	1.3327467248895266	0.712599064390647	2.0891343610093607	0.6787907243325716	1.8555194805194806	[0.0, 0.0, 0.9999810457229614, -0.9999599456787109, -0.9999771118164062, 0.0, -0.9999610185623169, -0.9999886751174927, -0.9999890327453613]	-0.44443274868859184	0.6849192531954238	0.66665075884925	thi_the-war_a	thi_001105	fiction
2.386206896551724	0.7711111111111112	0.8024193548387096	0.8068965517241379	0.05871886120996441	0.17526690391459074	0.013345195729537367	0.0035587188612099642	0.5586206896551724	0.18620689655172415	0.981651376146789	0.01834862385321101	0.16666666666666666	5.048958333333333	25.545454545454547	44	1.3114776721280326	0.5541834397516044	2.4043997253435867	1.138417889033898	2.3606691146470826	[0.0, 0.0, -0.9983577132225037, -0.999988317489624, -0.999982476234436, -0.9999613761901855, 0.0, -0.999988317489624, -0.9999872446060181, -0.9999856948852539, -0.9999845027923584, -0.999987006187439, -0.999982476234436, -0.9999868869781494, -0.9999740123748779, -0.9999842643737793, 0.0, 0.999982476234436, 0.0, -0.999957799911499, -0.99998939037323, -0.9999892711639404, -0.9798939824104309, 0.0, -0.9999825954437256, -0.9999654293060303, -0.9999850988388062, 0.0, -0.9999890327453613, -0.9999866485595703, 0.9999556541442871, 0.0, 0.0, 0.0, -0.9999653100967407, -0.9999754428863525, -0.9999878406524658, 0.0, -0.9998416900634766, 0.0, 0.0, -0.999940037727356, 0.0, 0.0]	-0.5676741302013397	0.5795043056756556	0.6585804088549181	thi_the-war_a	thi_001106_a	fiction
2.2	0.9545454545454546	1.0	1.0	0.037037037037037035	0.14814814814814814	0.0	0.0	1.0		1.0	0.0	0.09090909090909091	5.954545454545454	13.5	2	0.5798303980837696	0.37883094801793066	2.466666666666667	0.3666666666666667	1.0649350649350648	[0.9999783039093018, 0.0]	0.4999891519546509	0.4999891519546509	0.4999891519546509	thi_hassan-ben_a	thi_001106_b	fiction
